Integrais por Barra PC
Tempo;Resultado;Erro;A;B
0;2495.12;4.87728;0;10
0;2499;1.0007;0;10
0;2494.6;5.39648;0;10
0.001;2498.43;1.57048;0;10
0;2493.96;6.03539;0;10
0;2497.74;2.26009;0;10
0;2493.21;6.79393;0;10
0;2496.93;3.06945;0;10
0.001;2492.33;7.67202;0;10
0;2496;3.99847;0;10
0;2499.66;0.340852;0;10
0;2494.95;5.04705;0;10
0;2498.56;1.44056;0;10
0;2493.78;6.21507;0;10
0.001;2497.34;2.65982;0;10
0;2492.5;7.50242;0;10
0;2496;3.99848;0;10
0;2499.49;0.510845;0;10
0;2494.54;5.45642;0;10
0;2497.98;2.02028;0;10
0.001;2492.97;7.03346;0;10
0;2496.35;3.64889;0;10
0;2499.72;0.280883;0;10
0;2494.6;5.39652;0;10
0;2497.92;2.08025;0;10
0;2492.74;7.26298;0;10
0;2496;3.9985;0;10
0;2499.25;0.750821;0;10
0;2493.96;6.03544;0;10
0;2497.16;2.8397;0;10
0;2491.81;8.19083;0;10
0.001;2494.95;5.04709;0;10
0;2498.08;1.92036;0;10
0;2492.63;7.37275;0;10
0;2495.7;4.29815;0;10
0;2498.76;1.24069;0;10
0;2493.21;6.79399;0;10
0.001;2496.21;3.78877;0;10
0;2499.2;0.800833;0;10
0;2493.55;6.45467;0;10
0;2496.48;3.51907;0;10
0;2499.4;0.600881;0;10
0;2493.65;6.35487;0;10
0.001;2496.51;3.48911;0;10
0;2499.36;0.64088;0;10
0;2493.51;6.49461;0;10
0;2496.3;3.69889;0;10
0;2499.08;0.920821;0;10
0;2493.13;6.87385;0;10
0.001;2495.85;4.14837;0;10
0;2498.56;1.44064;0;10
0;2492.51;7.49252;0;10
0;2495.16;4.83745;0;10
0;2497.8;2.20024;0;10
0.001;2491.65;8.35048;0;10
0;2494.23;5.76597;0;10
0;2496.8;3.19943;0;10
0;2499.35;0.650907;0;10
0;2493.07;6.93375;0;10
0;2495.56;4.43802;0;10
0.001;2498.04;1.9604;0;10
0;2491.66;8.34052;0;10
0;2494.08;5.91573;0;10
0;2496.49;3.50914;0;10
0;2498.88;1.1208;0;10
0;2492.37;7.63224;0;10
0.001;2494.7;5.29678;0;10
0;2497.02;2.97966;0;10
0;2499.32;0.680925;0;10
0;2492.68;7.32294;0;10
0;2494.92;5.07713;0;10
0;2497.15;2.84978;0;10
0.001;2499.36;0.640942;0;10
0;2492.59;7.41275;0;10
0;2494.74;5.25686;0;10
0;2496.88;3.11955;0;10
0;2499;1.00086;0;10
0;2492.1;7.90163;0;10
0.001;2494.16;5.8359;0;10
0;2496.21;3.78886;0;10
0;2498.24;1.76056;0;10
0;2491.21;8.78941;0;10
0;2493.19;6.81405;0;10
0;2495.14;4.85749;0;10
0.001;2497.08;2.91975;0;10
0;2499;1.00088;0;10
0;2491.81;8.19095;0;10
0;2493.67;6.32503;0;10
0;2495.52;4.47803;0;10
0;2497.35;2.64999;0;10
0.001;2499.16;0.840938;0;10
0;2491.81;8.19096;0;10
0;2493.57;6.43483;0;10
0;2495.3;4.69774;0;10
0;2497.02;2.97972;0;10
0;2498.72;1.28081;0;10
0.001;2491.21;8.78945;0;10
0;2492.86;7.14339;0;10
0;2494.48;5.51649;0;10
0;2496.09;3.90877;0;10
0;2497.68;2.32026;0;10
0;2499.25;0.750985;0;10
0.001;2491.55;8.45034;0;10
0;2493.07;6.93385;0;10
0;2494.56;5.43664;0;10
0;2496.04;3.95873;0;10
0;2497.5;2.50014;0;10
0;2498.94;1.06091;0;10
0;2491.05;8.94905;0;10
0.001;2492.44;7.5625;0;10
0;2493.8;6.19533;0;10
0;2495.15;4.84756;0;10
0;2496.48;3.51924;0;10
0;2497.79;2.21036;0;10
0;2499.08;0.920973;0;10
0;2490.97;9.02885;0;10
0;2492.21;7.79198;0;10
0;2493.43;6.57461;0;10
0;2494.62;5.37677;0;10
0;2495.8;4.19847;0;10
0;2496.96;3.03973;0;10
0.001;2498.1;1.90057;0;10
0;2499.22;0.781027;0;10
0;2490.86;9.13857;0;10
0;2491.93;8.07133;0;10
0;2492.98;7.02371;0;10
0;2494;5.99573;0;10
0.001;2495.01;4.9874;0;10
0;2496;3.99873;0;10
0;2496.97;3.02976;0;10
0;2497.92;2.08049;0;10
0;2498.85;1.15094;0;10
0;2499.76;0.241134;0;10
0;2491.09;8.90921;0;10
0;2491.95;8.05141;0;10
0;2492.79;7.21333;0;10
0;2493.6;6.39501;0;10
0;2494.4;5.59645;0;10
0;2495.18;4.81767;0;10
0;2495.94;4.05869;0;10
0.001;2496.68;3.31951;0;10
0;2497.4;2.60015;0;10
0;2498.1;1.90062;0;10
0;2498.78;1.22095;0;10
0;2499.44;0.561124;0;10
0;2490.4;9.59733;0;10
0.001;2491.01;8.98903;0;10
0;2491.6;8.40057;0;10
0;2492.17;7.83196;0;10
0;2492.72;7.28321;0;10
0;2493.25;6.75433;0;10
0;2493.75;6.24533;0;10
0.001;2494.24;5.75621;0;10
0;2494.71;5.287;0;10
0;2495.16;4.83768;0;10
0;2495.59;4.40828;0;10
0;2496;3.9988;0;10
0;2496.39;3.60925;0;10
0;2496.76;3.23963;0;10
0.001;2497.11;2.88995;0;10
0;2497.44;2.56023;0;10
0;2497.75;2.25045;0;10
0;2498.04;1.96064;0;10
0;2498.31;1.69079;0;10
0;2498.56;1.44091;0;10
0;2498.79;1.211;0;10
0;2499;1.00107;0;10
0;2499.19;0.811129;0;10
0;2499.36;0.641168;0;10
0;2499.51;0.491196;0;10
0;2499.64;0.361216;0;10
0;2499.75;0.251228;0;10
0;2499.84;0.161236;0;10
0;2499.91;0.0912413;0;10
0;2499.96;0.0412448;0;10
0;2499.99;0.0112475;0;10
0;2500;0.00125;0;10
0;2499.99;0.0112525;0;10
0;2499.96;0.0412548;0;10
0.001;2499.91;0.0912563;0;10
0;2499.84;0.161256;0;10
0;2499.75;0.251253;0;10
0;2499.64;0.361246;0;10
0;2499.51;0.491231;0;10
0;2499.36;0.641208;0;10
0;2499.19;0.811174;0;10
0.001;2499;1.00112;0;10
0;2498.79;1.21106;0;10
0;2498.56;1.44097;0;10
0;2498.31;1.69085;0;10
0;2498.04;1.96071;0;10
0;2497.75;2.25053;0;10
0;2497.44;2.56031;0;10
0.001;2497.11;2.89004;0;10
0;2496.76;3.23972;0;10
0;2496.39;3.60934;0;10
0;2496;3.9989;0;10
0;2495.59;4.40839;0;10
0;2495.16;4.83779;0;10
0;2494.71;5.28711;0;10
0.001;2494.24;5.75633;0;10
0;2493.75;6.24545;0;10
0;2493.25;6.75446;0;10
0;2492.72;7.28335;0;10
0;2492.17;7.8321;0;10
0;2491.6;8.40072;0;10
0;2491.01;8.98918;0;10
0;2490.4;9.59748;0;10
0;2489.77;10.2256;0;10
0;2499.44;0.561287;0;10
0;2498.78;1.22111;0;10
0;2498.1;1.9008;0;10
0;2497.4;2.60033;0;10
0;2496.68;3.31969;0;10
0;2495.94;4.05887;0;10
0;2495.18;4.81786;0;10
0;2494.4;5.59665;0;10
0;2493.6;6.39521;0;10
0;2492.79;7.21354;0;10
0;2491.95;8.05162;0;10
0;2491.09;8.90943;0;10
0;2490.21;9.78697;0;10
0.001;2499.76;0.241359;0;10
0;2498.85;1.15117;0;10
0;2497.92;2.08072;0;10
0;2496.97;3.03;0;10
0;2496;3.99898;0;10
0;2495.01;4.98765;0;10
0;2494;5.99598;0;10
0.001;2492.98;7.02397;0;10
0;2491.93;8.0716;0;10
0;2490.86;9.13884;0;10
0;2489.77;10.2257;0;10
0;2499.22;0.781305;0;10
0;2498.1;1.90086;0;10
0;2496.96;3.04002;0;10
0.001;2495.8;4.19876;0;10
0;2494.62;5.37707;0;10
0;2493.43;6.57492;0;10
0;2492.21;7.79229;0;10
0;2490.97;9.02916;0;10
0;2489.71;10.2855;0;10
0;2499.08;0.921293;0;10
0.001;2497.79;2.21069;0;10
0;2496.48;3.51957;0;10
0;2495.15;4.8479;0;10
0;2493.8;6.19567;0;10
0;2492.44;7.56284;0;10
0;2491.05;8.9494;0;10
0;2489.64;10.3553;0;10
0;2498.94;1.06127;0;10
0.001;2497.5;2.50051;0;10
0;2496.04;3.95909;0;10
0;2494.56;5.43701;0;10
0;2493.07;6.93423;0;10
0;2491.55;8.45072;0;10
0;2490.01;9.98647;0;10
0;2499.25;0.751376;0;10
0.001;2497.68;2.32066;0;10
0;2496.09;3.90917;0;10
0;2494.48;5.5169;0;10
0;2492.86;7.1438;0;10
0;2491.21;8.78986;0;10
0;2489.54;10.455;0;10
0;2498.72;1.28123;0;10
0;2497.02;2.98015;0;10
0;2495.3;4.69817;0;10
0;2493.56;6.43527;0;10
0;2491.81;8.19141;0;10
0;2490.03;9.96656;0;10
0;2499.16;0.84139;0;10
0;2497.35;2.65044;0;10
0;2495.52;4.47849;0;10
0.001;2493.67;6.32549;0;10
0;2491.81;8.19142;0;10
0;2489.92;10.0762;0;10
0;2499;1.00136;0;10
0;2497.08;2.92024;0;10
0;2495.14;4.85797;0;10
0;2493.19;6.81454;0;10
0.001;2491.21;8.78991;0;10
0;2489.22;10.784;0;10
0;2498.24;1.76106;0;10
0;2496.21;3.78938;0;10
0;2494.16;5.83642;0;10
0;2492.1;7.90215;0;10
0;2490.01;9.98655;0;10
0;2499;1.00139;0;10
0.001;2496.88;3.12008;0;10
0;2494.74;5.2574;0;10
0;2492.59;7.41329;0;10
0;2490.41;9.58774;0;10
0;2499.36;0.641495;0;10
0;2497.15;2.85034;0;10
0;2494.92;5.07769;0;10
0.001;2492.68;7.32351;0;10
0;2490.41;9.58775;0;10
0;2499.32;0.681501;0;10
0;2497.02;2.98024;0;10
0;2494.7;5.29736;0;10
0;2492.37;7.63283;0;10
0;2490.01;9.98659;0;10
0;2498.88;1.1214;0;10
0.001;2496.49;3.50974;0;10
0;2494.08;5.91633;0;10
0;2491.66;8.34114;0;10
0;2489.22;10.7841;0;10
0;2498.04;1.96102;0;10
0;2495.56;4.43864;0;10
0;2493.07;6.93438;0;10
0;2490.55;9.44819;0;10
0;2499.35;0.651547;0;10
0;2496.8;3.20008;0;10
0;2494.23;5.76662;0;10
0;2491.65;8.35114;0;10
0;2489.05;10.9536;0;10
0;2497.8;2.2009;0;10
0;2495.16;4.83811;0;10
0.001;2492.51;7.49319;0;10
0;2489.83;10.1661;0;10
0;2498.56;1.44132;0;10
0;2495.85;4.14905;0;10
0;2493.13;6.87454;0;10
0;2490.38;9.61774;0;10
0;2499.08;0.92152;0;10
0;2496.3;3.6996;0;10
0.001;2493.5;6.49532;0;10
0;2490.69;9.30863;0;10
0;2499.36;0.641597;0;10
0;2496.51;3.48983;0;10
0;2493.64;6.3556;0;10
0;2490.76;9.23884;0;10
0;2499.4;0.601616;0;10
0;2496.48;3.51981;0;10
0.001;2493.54;6.45542;0;10
0;2490.59;9.40837;0;10
0;2499.2;0.801586;0;10
0;2496.21;3.78953;0;10
0;2493.21;6.79475;0;10
0;2490.18;9.8172;0;10
0;2498.76;1.24146;0;10
0;2495.7;4.29892;0;10
0;2492.63;7.37353;0;10
0;2489.53;10.4652;0;10
0;2498.08;1.92115;0;10
0;2494.95;5.04788;0;10
0;2491.81;8.19163;0;10
0;2488.65;11.3523;0;10
0;2497.16;2.84051;0;10
0.001;2493.96;6.03625;0;10
0;2490.75;9.24887;0;10
0;2499.25;0.751641;0;10
0;2496;3.99933;0;10
0;2492.74;7.26381;0;10
0;2489.45;10.545;0;10
0;2497.92;2.08109;0;10
0;2494.6;5.39737;0;10
0.001;2491.27;8.73029;0;10
0;2499.72;0.281735;0;10
0;2496.35;3.64975;0;10
0;2492.97;7.03432;0;10
0;2489.56;10.4354;0;10
0;2497.98;2.02115;0;10
0;2494.54;5.45729;0;10
0;2491.09;8.90983;0;10
0.001;2499.49;0.511728;0;10
0;2496;3.99937;0;10
0;2492.5;7.50331;0;10
0;2488.98;11.0235;0;10
0;2497.34;2.66072;0;10
0;2493.78;6.21598;0;10
0;2490.21;9.78738;0;10
0;2498.56;1.44148;0;10
0.001;2494.95;5.04797;0;10
0;2491.33;8.6705;0;10
0;2499.66;0.34178;0;10
0;2496;3.9994;0;10
0;2492.33;7.67296;0;10
0;2488.64;11.3624;0;10
0;2496.93;3.07039;0;10
0;2493.21;6.79488;0;10
0.001;2489.46;10.5351;0;10
0;2497.74;2.26105;0;10
0;2493.96;6.03635;0;10
0;2490.17;9.82731;0;10
0;2498.43;1.57146;0;10
0;2494.6;5.39746;0;10
0;2490.76;9.239;0;10
0;2499;1.00169;0;10
0.001;2495.12;4.87827;0;10
0;2491.23;8.77028;0;10
0;2499.45;0.5518;0;10
0;2495.52;4.47884;0;10
0;2491.58;8.42119;0;10
0;2499.78;0.221847;0;10
0;2495.8;4.19921;0;10
0;2491.81;8.19178;0;10
0.001;2499.99;0.0118635;0;10
0;2495.96;4.03942;0;10
0;2491.92;8.08205;0;10
0;2487.86;12.1397;0;10
0;2496;3.99947;0;10
0;2491.91;8.09204;0;10
0;2487.8;12.1995;0;10
0.001;2495.92;4.07939;0;10
0;2491.78;8.22173;0;10
0;2499.9;0.10189;0;10
0;2495.72;4.27915;0;10
0;2491.53;8.47111;0;10
0;2499.63;0.37188;0;10
0;2495.4;4.59873;0;10
0;2491.16;8.84016;0;10
0.001;2499.24;0.761823;0;10
0;2494.96;5.0381;0;10
0;2490.67;9.32884;0;10
0;2498.73;1.27168;0;10
0;2494.4;5.59722;0;10
0;2490.06;9.93708;0;10
0;2498.1;1.90139;0;10
0;2493.72;6.27602;0;10
0;2489.34;10.6648;0;10
0;2497.35;2.65088;0;10
0;2492.93;7.07442;0;10
0;2488.49;11.512;0;10
0;2496.48;3.52009;0;10
0;2492.01;7.99235;0;10
0;2500;0.00195313;0;10
0;2495.49;4.5089;0;10
0;2490.97;9.0297;0;10
0.001;2498.94;1.06179;0;10
0;2494.38;5.61723;0;10
0;2489.81;10.1864;0;10
0;2497.76;2.24122;0;10
0;2493.16;6.84494;0;10
0;2488.54;11.4622;0;10
0;2496.46;3.5401;0;10
0;2491.81;8.1919;0;10
0.001;2499.73;0.271977;0;10
0;2495.04;4.9583;0;10
0;2490.34;9.65797;0;10
0;2498.24;1.76153;0;10
0;2493.5;6.49566;0;10
0;2488.76;11.243;0;10
0;2496.63;3.3703;0;10
0;2491.85;8.15202;0;10
0.001;2499.72;0.282001;0;10
0;2494.9;5.09811;0;10
0;2490.07;9.9272;0;10
0;2497.92;2.08137;0;10
0;2493.06;6.94478;0;10
0;2488.18;11.821;0;10
0;2496;3.99963;0;10
0;2491.09;8.9101;0;10
0;2498.91;1.09186;0;10
0.001;2493.96;6.03657;0;10
0;2489.01;10.9939;0;10
0;2496.8;3.20051;0;10
0;2491.81;8.19197;0;10
0;2499.6;0.40203;0;10
0;2494.57;5.42763;0;10
0;2489.53;10.4656;0;10
0;2497.3;2.70097;0;10
0.001;2492.23;7.77299;0;10
0;2499.99;0.0120704;0;10
0;2494.88;5.11814;0;10
0;2489.76;10.2363;0;10
0;2497.5;2.50114;0;10
0;2492.35;7.65328;0;10
0;2487.18;12.8174;0;10
0;2494.89;5.10817;0;10
0;2489.69;10.3061;0;10
0.001;2497.4;2.60108;0;10
0;2492.17;7.83288;0;10
0;2499.87;0.1321;0;10
0;2494.6;5.39773;0;10
0;2489.33;10.675;0;10
0;2497;3.00076;0;10
0;2491.69;8.31173;0;10
0;2499.36;0.642057;0;10
0.001;2494.01;5.98674;0;10
0;2488.66;11.3428;0;10
0;2496.3;3.70007;0;10
0;2490.91;9.08971;0;10
0;2498.55;1.45182;0;10
0;2493.12;6.87504;0;10
0;2487.69;12.3094;0;10
0;2495.3;4.69883;0;10
0.001;2489.83;10.1666;0;10
0;2497.44;2.56117;0;10
0;2491.94;8.06239;0;10
0;2499.54;0.462126;0;10
0;2494;5.99676;0;10
0;2488.46;11.5421;0;10
0;2496.03;3.9698;0;10
0;2490.45;9.54847;0;10
0;2498.02;1.98159;0;10
0.001;2492.41;7.59352;0;10
0;2499.97;0.0321812;0;10
0;2494.32;5.67734;0;10
0;2488.67;11.3329;0;10
0;2496.2;3.80002;0;10
0;2490.51;9.48866;0;10
0;2498.04;1.96162;0;10
0.001;2492.32;7.68333;0;10
0;2499.84;0.162201;0;10
0;2494.08;5.91695;0;10
0;2488.32;11.6817;0;10
0;2495.81;4.18958;0;10
0;2490.01;9.98722;0;10
0;2497.5;2.50128;0;10
0;2491.67;8.33179;0;10
0;2499.15;0.852119;0;10
0.001;2493.28;6.71546;0;10
0;2487.41;12.5884;0;10
0;2494.86;5.13827;0;10
0;2488.96;11.0439;0;10
0;2496.4;3.6003;0;10
0;2490.46;9.53857;0;10
0;2497.9;2.10159;0;10
0;2491.93;8.07246;0;10
0;2499.36;0.642196;0;10
0;2493.35;6.64563;0;10
0;2487.34;12.6582;0;10
0;2494.74;5.25812;0;10
0;2488.7;11.3031;0;10
0;2496.09;3.90998;0;10
0;2490.01;9.98728;0;10
0;2497.4;2.60127;0;10
0;2491.29;8.71088;0;10
0.001;2498.67;1.33202;0;10
0;2492.53;7.4739;0;10
0;2499.9;0.102293;0;10
0;2493.72;6.27638;0;10
0;2487.54;12.459;0;10
0;2494.88;5.11837;0;10
0;2488.67;11.333;0;10
0;2496;3.99991;0;10
0.001;2489.75;10.2465;0;10
0;2497.08;2.92104;0;10
0;2490.8;9.1996;0;10
0;2498.12;1.88179;0;10
0;2491.81;8.19224;0;10
0;2499.12;0.882216;0;10
0;2492.78;7.2245;0;10
0;2486.43;13.5746;0;10
0;2493.7;6.29639;0;10
0;2487.32;12.6782;0;10
0;2494.59;5.40796;0;10
0;2488.18;11.8213;0;10
0;2495.44;4.55924;0;10
0;2489;11.0042;0;10
0.001;2496.25;3.75025;0;10
0;2489.77;10.2266;0;10
0;2497.02;2.98104;0;10
0;2490.51;9.48884;0;10
0;2497.75;2.25162;0;10
0;2491.21;8.79077;0;10
0;2498.44;1.56202;0;10
0.001;2491.87;8.13245;0;10
0;2499.09;0.912266;0;10
0;2492.49;7.51391;0;10
0;2499.7;0.302384;0;10
0;2493.06;6.93518;0;10
0;2486.43;13.5747;0;10
0.001;2493.6;6.39626;0;10
0;2486.93;13.0667;0;10
0;2494.1;5.89719;0;10
0;2487.4;12.5985;0;10
0;2494.56;5.43798;0;10
0;2487.83;12.1701;0;10
0;2494.98;5.01865;0;10
0;2488.22;11.7816;0;10
0;2495.36;4.63921;0;10
0.001;2488.57;11.4328;0;10
0;2495.7;4.29967;0;10
0;2488.88;11.1238;0;10
0;2496;4.00005;0;10
0;2489.15;10.8547;0;10
0;2496.26;3.74036;0;10
0;2489.37;10.6255;0;10
0;2496.48;3.5206;0;10
0;2489.56;10.4361;0;10
0.001;2496.66;3.3408;0;10
0;2489.71;10.2866;0;10
0;2496.8;3.20094;0;10
0;2489.82;10.1769;0;10
0;2496.9;3.10104;0;10
0;2489.89;10.1071;0;10
0;2496.96;3.0411;0;10
0;2489.92;10.0772;0;10
0;2496.98;3.02113;0;10
0.001;2489.91;10.0872;0;10
0;2496.96;3.04112;0;10
0;2489.86;10.1371;0;10
0;2496.9;3.10107;0;10
0;2489.77;10.2268;0;10
0;2496.8;3.20098;0;10
0;2489.64;10.3564;0;10
0;2496.66;3.34085;0;10
0;2489.47;10.5259;0;10
0;2496.48;3.52067;0;10
0;2489.26;10.7352;0;10
0;2496.26;3.74044;0;10
0;2489.02;10.9844;0;10
0;2496;4.00015;0;10
0;2488.73;11.2734;0;10
0;2495.7;4.29978;0;10
0;2488.4;11.6023;0;10
0;2495.36;4.63933;0;10
0.001;2488.03;11.971;0;10
0;2494.98;5.01879;0;10
0;2487.62;12.3795;0;10
0;2494.56;5.43814;0;10
0;2487.17;12.8278;0;10
0;2494.1;5.89736;0;10
0;2486.68;13.3159;0;10
0;2493.6;6.39645;0;10
0;2486.16;13.8438;0;10
0.001;2493.06;6.93537;0;10
0;2499.99;0.0126028;0;10
0;2492.49;7.51412;0;10
0;2499.4;0.602556;0;10
0;2491.87;8.13268;0;10
0;2498.77;1.23239;0;10
0;2491.21;8.79101;0;10
0;2498.1;1.90208;0;10
0;2490.51;9.48909;0;10
0.001;2497.39;2.61161;0;10
0;2489.77;10.2269;0;10
0;2496.64;3.36094;0;10
0;2489;11.0044;0;10
0;2495.85;4.15006;0;10
0;2488.18;11.8216;0;10
0;2495.02;4.97893;0;10
0;2487.32;12.6785;0;10
0;2494.15;5.84753;0;10
0.001;2486.43;13.5749;0;10
0;2493.24;6.75581;0;10
0;2485.49;14.511;0;10
0;2492.3;7.70376;0;10
0;2499.12;0.882562;0;10
0;2491.31;8.69133;0;10
0;2498.12;1.88216;0;10
0;2490.28;9.71849;0;10
0;2497.08;2.92141;0;10
0.001;2489.21;10.7852;0;10
0;2496;4.0003;0;10
0;2488.11;11.8914;0;10
0;2494.88;5.11877;0;10
0;2486.96;13.0371;0;10
0;2493.72;6.2768;0;10
0;2485.78;14.2223;0;10
0;2492.53;7.47433;0;10
0;2499.29;0.712651;0;10
0;2491.29;8.71133;0;10
0;2498.04;1.96216;0;10
0;2490.01;9.98774;0;10
0;2496.75;3.25116;0;10
0;2488.7;11.3035;0;10
0;2495.42;4.5796;0;10
0;2487.34;12.6586;0;10
0;2494.05;5.94744;0;10
0;2485.95;14.053;0;10
0;2492.65;7.35464;0;10
0;2499.36;0.642706;0;10
0;2491.2;8.80113;0;10
0;2497.9;2.10211;0;10
0;2489.71;10.2869;0;10
0;2496.4;3.60084;0;10
0;2488.19;11.8118;0;10
0;2494.86;5.13883;0;10
0;2486.62;13.3759;0;10
0.001;2493.28;6.71602;0;10
0;2499.96;0.042801;0;10
0;2491.67;8.33237;0;10
0;2498.33;1.67239;0;10
0;2490.01;9.98782;0;10
0;2496.66;3.34114;0;10
0;2488.32;11.6823;0;10
0;2494.95;5.049;0;10
0;2486.58;13.4157;0;10
0;2493.2;6.79589;0;10
0.001;2499.84;0.162831;0;10
0;2491.42;8.58177;0;10
0;2498.04;1.96227;0;10
0;2489.59;10.4066;0;10
0;2496.2;3.80068;0;10
0;2487.73;12.2702;0;10
0;2494.32;5.67802;0;10
0;2485.83;14.1726;0;10
0;2492.41;7.5942;0;10
0;2499;1.00272;0;10
0;2490.45;9.54917;0;10
0;2497.03;2.97155;0;10
0;2488.46;11.5428;0;10
0;2495.02;4.97916;0;10
0;2486.42;13.5752;0;10
0;2492.97;7.02548;0;10
0;2499.54;0.462864;0;10
0;2490.89;9.11043;0;10
0;2497.44;2.56192;0;10
0.001;2488.77;11.2339;0;10
0;2495.3;4.6996;0;10
0;2486.6;13.3959;0;10
0;2493.12;6.87582;0;10
0;2499.66;0.342905;0;10
0;2490.91;9.09051;0;10
0;2497.43;2.57194;0;10
0;2488.66;11.3436;0;10
0;2495.16;4.83942;0;10
0;2486.37;13.635;0;10
0;2492.85;7.14528;0;10
0;2499.36;0.642887;0;10
0;2490.51;9.48942;0;10
0;2497;3.00161;0;10
0;2488.13;11.8718;0;10
0;2494.6;5.39859;0;10
0;2485.71;14.2922;0;10
0;2492.17;7.83375;0;10
0;2498.64;1.3627;0;10
0;2489.69;10.307;0;10
0;2496.15;3.85076;0;10
0;2487.18;12.8183;0;10
0;2493.62;6.37688;0;10
0;2484.63;15.3674;0;10
0;2491.06;8.94099;0;10
0;2497.5;2.50206;0;10
0;2488.46;11.543;0;10
0;2494.88;5.11908;0;10
0;2485.82;14.1827;0;10
0.001;2492.23;7.77394;0;10
0;2498.65;1.35275;0;10
0;2489.53;10.4666;0;10
0;2495.94;4.06056;0;10
0;2486.8;13.1968;0;10
0;2493.19;6.80608;0;10
0;2499.6;0.403018;0;10
0;2490.41;9.58922;0;10
0;2496.8;3.20151;0;10
0;2487.59;12.4099;0;10
0;2493.96;6.03758;0;10
0;2484.73;15.268;0;10
0;2491.09;8.91113;0;10
0;2497.46;2.5421;0;10
0;2488.18;11.8221;0;10
0;2494.53;5.46859;0;10
0;2485.23;14.7702;0;10
0;2491.57;8.4324;0;10
0;2497.92;2.08244;0;10
0.001;2488.57;11.4334;0;10
0;2494.9;5.09919;0;10
0;2485.53;14.4716;0;10
0;2491.85;8.15312;0;10
0;2498.18;1.82261;0;10
0;2488.76;11.2441;0;10
0;2495.07;4.92947;0;10
0;2485.63;14.372;0;10
0;2491.93;8.07333;0;10
0;2498.24;1.76266;0;10
0;2488.75;11.2541;0;10
0;2495.04;4.95944;0;10
0;2485.53;14.4716;0;10
0;2491.81;8.19306;0;10
0;2498.1;1.90261;0;10
0;2488.54;11.4634;0;10
0;2494.81;5.18911;0;10
0;2485.23;14.7703;0;10
0;2491.49;8.51228;0;10
0;2497.76;2.24241;0;10
0;2488.13;11.872;0;10
0;2494.38;5.61844;0;10
0;2484.73;15.2681;0;10
0;2490.97;9.03093;0;10
0;2497.22;2.78203;0;10
0;2487.52;12.4798;0;10
0;2493.75;6.24734;0;10
0;2500;0.0032;0;10
0;2490.25;9.74892;0;10
0.001;2496.48;3.52135;0;10
0;2486.71;13.2867;0;10
0;2492.92;7.0757;0;10
0;2499.15;0.853111;0;10
0;2489.33;10.6661;0;10
0;2495.54;4.46024;0;10
0;2485.71;14.2925;0;10
0;2491.9;8.10337;0;10
0;2498.1;1.9027;0;10
0;2488.22;11.7824;0;10
0.001;2494.4;5.59854;0;10
0;2484.5;15.4971;0;10
0;2490.67;9.33017;0;10
0;2496.85;3.15177;0;10
0;2486.9;13.0975;0;10
0;2493.06;6.93604;0;10
0;2499.24;0.763185;0;10
0;2489.24;10.7559;0;10
0;2495.4;4.6001;0;10
0;2485.39;14.6112;0;10
0.001;2491.53;8.4725;0;10
0;2497.68;2.32248;0;10
0;2487.62;12.3802;0;10
0;2493.75;6.24744;0;10
0;2499.9;0.103303;0;10
0;2489.79;10.2076;0;10
0;2495.92;4.08081;0;10
0;2485.8;14.203;0;10
0;2491.91;8.09348;0;10
0;2498.03;1.97274;0;10
0.001;2487.86;12.1412;0;10
0;2493.96;6.03786;0;10
0;2483.78;16.2237;0;10
0;2489.86;10.1379;0;10
0;2495.96;4.0409;0;10
0;2485.73;14.2727;0;10
0;2491.81;8.19327;0;10
0;2497.9;2.1027;0;10
0;2487.62;12.3803;0;10
0;2493.69;6.30739;0;10
0.001;2499.78;0.223363;0;10
0;2489.45;10.5467;0;10
0;2495.52;4.48037;0;10
0;2485.18;14.8203;0;10
0;2491.23;8.77182;0;10
0;2497.29;2.71229;0;10
0;2486.9;13.0976;0;10
0;2492.94;7.05592;0;10
0;2499;1.00325;0;10
0;2488.57;11.4337;0;10
0.001;2494.6;5.39904;0;10
0;2484.15;15.8456;0;10
0;2490.17;9.8289;0;10
0;2496.2;3.80126;0;10
0;2485.71;14.2927;0;10
0;2491.72;8.28312;0;10
0;2497.74;2.26267;0;10
0;2487.2;12.7988;0;10
0;2493.2;6.79651;0;10
0;2499.22;0.783357;0;10
0.001;2488.64;11.364;0;10
0;2494.63;5.36913;0;10
0;2484.03;15.9651;0;10
0;2490.01;9.98847;0;10
0;2496;4.00107;0;10
0;2485.36;14.6412;0;10
0;2491.33;8.67218;0;10
0;2497.31;2.69239;0;10
0;2486.62;13.3766;0;10
0;2492.58;7.41523;0;10
0;2498.56;1.44318;0;10
0;2487.83;12.1712;0;10
0;2493.78;6.2177;0;10
0;2499.75;0.253497;0;10
0;2488.97;11.0252;0;10
0;2494.92;5.07964;0;10
0;2484.13;15.8656;0;10
0;2490.06;9.93868;0;10
0;2496;4.00113;0;10
0;2485.17;14.8304;0;10
0.001;2491.09;8.9116;0;10
0;2497.02;2.98221;0;10
0;2486.15;13.8547;0;10
0;2492.06;7.94407;0;10
0;2497.98;2.02294;0;10
0;2487.06;12.9384;0;10
0;2492.96;7.03613;0;10
0;2498.88;1.12338;0;10
0;2487.92;12.0816;0;10
